departamento,municipio,codigo,arma,fecha,genero,edad_grupo,cantidad
CAUCA,ARGELIA,19050000,ARMA DE FUEGO,04/09/2015,MASCULINO,ADULTOS,1
CAUCA,PATÍA,19532000,ARMA DE FUEGO,04/09/2015,MASCULINO,ADULTOS,1
GUAJIRA,MAICAO,44430000,ARMA DE FUEGO,04/09/2015,MASCULINO,ADULTOS,1
META,VILLAVICENCIO (CT),50001000,ARMA DE FUEGO,04/09/2015,MASCULINO,ADULTOS,1
NARIÑO,PASTO (CT),52001000,ARMA DE FUEGO,04/09/2015,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA DE FUEGO,04/09/2015,MASCULINO,ADULTOS,2
NORTE DE SANTANDER,SARDINATA,54720000,ARMA DE FUEGO,04/09/2015,FEMENINO,ADOLESCENTES,1
SANTANDER,GUADALUPE,68320000,ARMA DE FUEGO,04/09/2015,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),70001000,ARMA DE FUEGO,04/09/2015,MASCULINO,ADULTOS,1
TOLIMA,HONDA,73349000,ARMA DE FUEGO,04/09/2015,FEMENINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,04/09/2015,MASCULINO,ADULTOS,3
ANTIOQUIA,MEDELLÍN (CT),5001000,CONTUNDENTES,04/09/2015,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,ARMA BLANCA / CORTOPUNZANTE,05/09/2015,FEMENINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,ARMA BLANCA / CORTOPUNZANTE,05/09/2015,MASCULINO,ADOLESCENTES,1
ANTIOQUIA,MEDELLÍN (CT),5001000,ARMA BLANCA / CORTOPUNZANTE,05/09/2015,MASCULINO,ADULTOS,1
ATLÁNTICO,BARRANQUILLA (CT),8001000,ARMA BLANCA / CORTOPUNZANTE,05/09/2015,MASCULINO,ADULTOS,1
BOYACÁ,SOGAMOSO,15759000,ARMA BLANCA / CORTOPUNZANTE,05/09/2015,MASCULINO,ADULTOS,1
CAQUETÁ,FLORENCIA (CT),18001000,ARMA BLANCA / CORTOPUNZANTE,05/09/2015,MASCULINO,ADULTOS,1
CAUCA,TIMBIQUÍ,19809000,ARMA BLANCA / CORTOPUNZANTE,05/09/2015,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,05/09/2015,MASCULINO,ADULTOS,2
CUNDINAMARCA,LA MESA,25386000,ARMA BLANCA / CORTOPUNZANTE,05/09/2015,MASCULINO,ADULTOS,1
CUNDINAMARCA,NARIÑO,25483000,ARMA BLANCA / CORTOPUNZANTE,05/09/2015,MASCULINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,ARMA BLANCA / CORTOPUNZANTE,05/09/2015,MASCULINO,ADULTOS,2
SANTANDER,BUCARAMANGA (CT),68001000,ARMA BLANCA / CORTOPUNZANTE,05/09/2015,MASCULINO,ADULTOS,1
VALLE,EL CERRITO,76248000,ARMA BLANCA / CORTOPUNZANTE,05/09/2015,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,5088000,ARMA DE FUEGO,05/09/2015,MASCULINO,ADULTOS,1
ANTIOQUIA,EL BAGRE,5250000,ARMA DE FUEGO,05/09/2015,MASCULINO,ADULTOS,1
ANTIOQUIA,SALGAR,5642000,ARMA DE FUEGO,05/09/2015,MASCULINO,ADULTOS,1
ANTIOQUIA,SAN FRANCISCO,5652000,ARMA DE FUEGO,05/09/2015,FEMENINO,ADULTOS,1
BOLÍVAR,SAN JUAN NEPOMUCENO,13657000,ARMA DE FUEGO,05/09/2015,MASCULINO,ADULTOS,1
CAUCA,SANTANDER DE QUILICHAO,19698000,ARMA DE FUEGO,05/09/2015,MASCULINO,ADULTOS,1
CUNDINAMARCA,BELTRÁN,25086000,ARMA DE FUEGO,05/09/2015,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,05/09/2015,MASCULINO,ADULTOS,2
CUNDINAMARCA,FUSAGASUGÁ,25290000,ARMA DE FUEGO,05/09/2015,MASCULINO,ADULTOS,1
GUAJIRA,MAICAO,44430000,ARMA DE FUEGO,05/09/2015,MASCULINO,ADULTOS,1
NARIÑO,LA UNIÓN,52399000,ARMA DE FUEGO,05/09/2015,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA DE FUEGO,05/09/2015,MASCULINO,ADULTOS,3
NORTE DE SANTANDER,TIBÚ,54810000,ARMA DE FUEGO,05/09/2015,MASCULINO,ADULTOS,1
PUTUMAYO,ORITO,86320000,ARMA DE FUEGO,05/09/2015,MASCULINO,ADULTOS,1
TOLIMA,ATACO,73067000,ARMA DE FUEGO,05/09/2015,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,05/09/2015,MASCULINO,ADOLESCENTES,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,05/09/2015,MASCULINO,ADULTOS,3
VALLE,TULUÁ,76834000,ARMA DE FUEGO,05/09/2015,MASCULINO,ADULTOS,1
CUNDINAMARCA,FUNZA,25286000,COMBUSTIBLE,05/09/2015,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,CONTUNDENTES,05/09/2015,FEMENINO,ADULTOS,1
ANTIOQUIA,BELLO,5088000,ALMOHADA,06/09/2015,FEMENINO,ADULTOS,1
ATLÁNTICO,CAMPO DE LA CRUZ,8137000,ARMA BLANCA / CORTOPUNZANTE,06/09/2015,MASCULINO,ADULTOS,1
BOLÍVAR,SANTA ROSA,13683000,ARMA BLANCA / CORTOPUNZANTE,06/09/2015,MASCULINO,ADULTOS,1
CALDAS,MANIZALES (CT),17001000,ARMA BLANCA / CORTOPUNZANTE,06/09/2015,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,06/09/2015,MASCULINO,ADULTOS,3
CUNDINAMARCA,GIRARDOT,25307000,ARMA BLANCA / CORTOPUNZANTE,06/09/2015,MASCULINO,ADULTOS,2
HUILA,GIGANTE,41306000,ARMA BLANCA / CORTOPUNZANTE,06/09/2015,MASCULINO,ADULTOS,1
HUILA,PALERMO,41524000,ARMA BLANCA / CORTOPUNZANTE,06/09/2015,MASCULINO,ADULTOS,1
MAGDALENA,PUEBLOVIEJO,47570000,ARMA BLANCA / CORTOPUNZANTE,06/09/2015,MASCULINO,ADULTOS,1
NARIÑO,IPIALES,52356000,ARMA BLANCA / CORTOPUNZANTE,06/09/2015,MASCULINO,ADULTOS,1
NARIÑO,PASTO (CT),52001000,ARMA BLANCA / CORTOPUNZANTE,06/09/2015,MASCULINO,ADULTOS,1
TOLIMA,DOLORES,73236000,ARMA BLANCA / CORTOPUNZANTE,06/09/2015,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,06/09/2015,FEMENINO,ADULTOS,1
ANTIOQUIA,BELLO,5088000,ARMA DE FUEGO,06/09/2015,MASCULINO,ADULTOS,1
ANTIOQUIA,JARDÍN,5364000,ARMA DE FUEGO,06/09/2015,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,ARMA DE FUEGO,06/09/2015,MASCULINO,ADULTOS,3
ANTIOQUIA,YALÍ,5885000,ARMA DE FUEGO,06/09/2015,MASCULINO,ADULTOS,1
BOLÍVAR,REGIDOR,13580000,ARMA DE FUEGO,06/09/2015,MASCULINO,ADULTOS,2
CAQUETÁ,FLORENCIA (CT),18001000,ARMA DE FUEGO,06/09/2015,MASCULINO,ADULTOS,1
CAUCA,BOLÍVAR,19100000,ARMA DE FUEGO,06/09/2015,MASCULINO,ADULTOS,1
CAUCA,CALOTO,19142000,ARMA DE FUEGO,06/09/2015,MASCULINO,ADULTOS,1
CAUCA,LA SIERRA,19392000,ARMA DE FUEGO,06/09/2015,MASCULINO,ADULTOS,1
CAUCA,PUERTO TEJADA,19573000,ARMA DE FUEGO,06/09/2015,FEMENINO,ADULTOS,2
CAUCA,PUERTO TEJADA,19573000,ARMA DE FUEGO,06/09/2015,MASCULINO,ADULTOS,1
CESAR,AGUACHICA,20011000,ARMA DE FUEGO,06/09/2015,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,06/09/2015,FEMENINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,06/09/2015,MASCULINO,ADOLESCENTES,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,06/09/2015,MASCULINO,ADULTOS,3
CUNDINAMARCA,SOACHA,25754000,ARMA DE FUEGO,06/09/2015,MASCULINO,ADULTOS,2
GUAJIRA,BARRANCAS,44078000,ARMA DE FUEGO,06/09/2015,MASCULINO,ADULTOS,1
NARIÑO,GUACHUCAL,52317000,ARMA DE FUEGO,06/09/2015,MASCULINO,ADULTOS,1
QUINDÍO,ARMENIA (CT),63001000,ARMA DE FUEGO,06/09/2015,MASCULINO,ADULTOS,1
QUINDÍO,CALARCA,63130000,ARMA DE FUEGO,06/09/2015,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA (CT),68001000,ARMA DE FUEGO,06/09/2015,MASCULINO,ADOLESCENTES,1
TOLIMA,GUAMO,73319000,ARMA DE FUEGO,06/09/2015,MASCULINO,ADULTOS,1
TOLIMA,ROVIRA,73624000,ARMA DE FUEGO,06/09/2015,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,06/09/2015,MASCULINO,ADULTOS,5
VALLE,PALMIRA,76520000,ARMA DE FUEGO,06/09/2015,MASCULINO,ADOLESCENTES,1
VALLE,TULUÁ,76834000,ARMA DE FUEGO,06/09/2015,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,5088000,CONTUNDENTES,06/09/2015,FEMENINO,ADULTOS,1
ANTIOQUIA,COPACABANA,5212000,CONTUNDENTES,06/09/2015,MASCULINO,ADULTOS,1
ANTIOQUIA,URRAO,5847000,ARMA BLANCA / CORTOPUNZANTE,07/09/2015,MASCULINO,ADOLESCENTES,1
ANTIOQUIA,URRAO,5847000,ARMA BLANCA / CORTOPUNZANTE,07/09/2015,MASCULINO,ADULTOS,1
ANTIOQUIA,VIGÍA DEL FUERTE,5873000,ARMA BLANCA / CORTOPUNZANTE,07/09/2015,MASCULINO,ADULTOS,1
CALDAS,MANIZALES (CT),17001000,ARMA BLANCA / CORTOPUNZANTE,07/09/2015,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,07/09/2015,MASCULINO,ADOLESCENTES,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,07/09/2015,MASCULINO,ADULTOS,2
MAGDALENA,SANTA MARTA (CT),47001000,ARMA BLANCA / CORTOPUNZANTE,07/09/2015,MASCULINO,ADULTOS,1
META,VISTAHERMOSA,50711000,ARMA BLANCA / CORTOPUNZANTE,07/09/2015,FEMENINO,ADULTOS,1
SANTANDER,CONTRATACIÓN,68211000,ARMA BLANCA / CORTOPUNZANTE,07/09/2015,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,07/09/2015,MASCULINO,ADOLESCENTES,1
ANTIOQUIA,MEDELLÍN (CT),5001000,ARMA DE FUEGO,07/09/2015,MASCULINO,ADULTOS,2
ANTIOQUIA,SEGOVIA,5736000,ARMA DE FUEGO,07/09/2015,MASCULINO,ADULTOS,1
ATLÁNTICO,BARRANQUILLA (CT),8001000,ARMA DE FUEGO,07/09/2015,FEMENINO,ADULTOS,1
ATLÁNTICO,SABANALARGA,8638000,ARMA DE FUEGO,07/09/2015,MASCULINO,ADULTOS,1
CASANARE,OROCUÉ,85230000,ARMA DE FUEGO,07/09/2015,FEMENINO,ADULTOS,2
CASANARE,OROCUÉ,85230000,ARMA DE FUEGO,07/09/2015,MASCULINO,ADOLESCENTES,1
CASANARE,OROCUÉ,85230000,ARMA DE FUEGO,07/09/2015,MASCULINO,MENORES,1
CAUCA,MERCADERES,19450000,ARMA DE FUEGO,07/09/2015,MASCULINO,ADULTOS,1
CAUCA,POPAYÁN (CT),19001000,ARMA DE FUEGO,07/09/2015,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,07/09/2015,FEMENINO,ADULTOS,1
MAGDALENA,ARACATACA,47053000,ARMA DE FUEGO,07/09/2015,MASCULINO,ADULTOS,1
NARIÑO,SAN LORENZO,52687000,ARMA DE FUEGO,07/09/2015,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,PAMPLONA,54518000,ARMA DE FUEGO,07/09/2015,MASCULINO,ADULTOS,1
QUINDÍO,ARMENIA (CT),63001000,ARMA DE FUEGO,07/09/2015,FEMENINO,ADULTOS,1
RISARALDA,DOSQUEBRADAS,66170000,ARMA DE FUEGO,07/09/2015,MASCULINO,ADULTOS,1
TOLIMA,LÍBANO,73411000,ARMA DE FUEGO,07/09/2015,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,07/09/2015,MASCULINO,ADULTOS,6
VALLE,LA UNIÓN,76400000,ARMA DE FUEGO,07/09/2015,MASCULINO,ADULTOS,2
ANTIOQUIA,RIONEGRO,5615000,CONTUNDENTES,07/09/2015,FEMENINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,08/09/2015,FEMENINO,ADULTOS,1
RISARALDA,PUEBLO RICO,66572000,ARMA BLANCA / CORTOPUNZANTE,08/09/2015,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,08/09/2015,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,5088000,ARMA DE FUEGO,08/09/2015,MASCULINO,ADULTOS,1
ANTIOQUIA,CALDAS,5129000,ARMA DE FUEGO,08/09/2015,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,ARMA DE FUEGO,08/09/2015,MASCULINO,ADOLESCENTES,1
ANTIOQUIA,MEDELLÍN (CT),5001000,ARMA DE FUEGO,08/09/2015,MASCULINO,ADULTOS,1
ATLÁNTICO,SOLEDAD,8758000,ARMA DE FUEGO,08/09/2015,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,ARMA DE FUEGO,08/09/2015,MASCULINO,ADULTOS,2
CAQUETÁ,FLORENCIA (CT),18001000,ARMA DE FUEGO,08/09/2015,MASCULINO,ADULTOS,1
CAUCA,POPAYÁN (CT),19001000,ARMA DE FUEGO,08/09/2015,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,08/09/2015,MASCULINO,ADOLESCENTES,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,08/09/2015,MASCULINO,ADULTOS,2
META,VILLAVICENCIO (CT),50001000,ARMA DE FUEGO,08/09/2015,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA DE FUEGO,08/09/2015,MASCULINO,ADULTOS,1
QUINDÍO,ARMENIA (CT),63001000,ARMA DE FUEGO,08/09/2015,MASCULINO,ADULTOS,1
RISARALDA,QUINCHÍA,66594000,ARMA DE FUEGO,08/09/2015,MASCULINO,ADULTOS,1
VALLE,PALMIRA,76520000,ARMA DE FUEGO,08/09/2015,MASCULINO,ADULTOS,1
VALLE,YUMBO,76892000,ARMA DE FUEGO,08/09/2015,MASCULINO,ADULTOS,1
CAUCA,PAEZ,19517000,ARMA BLANCA / CORTOPUNZANTE,09/09/2015,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,09/09/2015,MASCULINO,ADOLESCENTES,1
QUINDÍO,MONTENEGRO,63470000,ARMA BLANCA / CORTOPUNZANTE,09/09/2015,MASCULINO,ADULTOS,1
ANTIOQUIA,BETANIA,5091000,ARMA DE FUEGO,09/09/2015,MASCULINO,ADULTOS,1
ANTIOQUIA,SEGOVIA,5736000,ARMA DE FUEGO,09/09/2015,MASCULINO,ADULTOS,1
ANTIOQUIA,VALDIVIA,5854000,ARMA DE FUEGO,09/09/2015,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,ARMA DE FUEGO,09/09/2015,MASCULINO,ADULTOS,1
BOLÍVAR,MAGANGUÉ,13430000,ARMA DE FUEGO,09/09/2015,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,09/09/2015,MASCULINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,ARMA DE FUEGO,09/09/2015,MASCULINO,ADULTOS,1
META,VILLAVICENCIO (CT),50001000,ARMA DE FUEGO,09/09/2015,MASCULINO,ADULTOS,1
NARIÑO,OSPINA,52506000,ARMA DE FUEGO,09/09/2015,MASCULINO,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,ARMA DE FUEGO,09/09/2015,MASCULINO,ADULTOS,1
PUTUMAYO,PUERTO ASÍS,86568000,ARMA DE FUEGO,09/09/2015,MASCULINO,ADULTOS,1
RISARALDA,PEREIRA (CT),66001000,ARMA DE FUEGO,09/09/2015,MASCULINO,ADULTOS,1
SUCRE,SAN LUIS DE SINCÉ,70742000,ARMA DE FUEGO,09/09/2015,MASCULINO,ADULTOS,1
SUCRE,SAN MARCOS,70708000,ARMA DE FUEGO,09/09/2015,MASCULINO,ADULTOS,1
TOLIMA,FLANDES,73275000,ARMA DE FUEGO,09/09/2015,MASCULINO,ADULTOS,1
VALLE,CAICEDONIA,76122000,ARMA DE FUEGO,09/09/2015,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,09/09/2015,FEMENINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,09/09/2015,MASCULINO,ADULTOS,1
VALLE,CALIMA,76126000,ARMA DE FUEGO,09/09/2015,MASCULINO,ADULTOS,1
VALLE,EL CERRITO,76248000,ARMA DE FUEGO,09/09/2015,MASCULINO,ADULTOS,1
VALLE,JAMUNDÍ,76364000,ARMA DE FUEGO,09/09/2015,MASCULINO,ADULTOS,1
ANTIOQUIA,YOLOMBÓ,5890000,CONTUNDENTES,09/09/2015,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CONTUNDENTES,09/09/2015,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,ARMA BLANCA / CORTOPUNZANTE,10/09/2015,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,10/09/2015,MASCULINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,ARMA BLANCA / CORTOPUNZANTE,10/09/2015,MASCULINO,ADOLESCENTES,1
CUNDINAMARCA,SOACHA,25754000,ARMA BLANCA / CORTOPUNZANTE,10/09/2015,MASCULINO,ADULTOS,1
NARIÑO,PASTO (CT),52001000,ARMA BLANCA / CORTOPUNZANTE,10/09/2015,FEMENINO,ADOLESCENTES,1
ANTIOQUIA,GIRARDOTA,5308000,ARMA DE FUEGO,10/09/2015,MASCULINO,ADULTOS,2
ANTIOQUIA,MEDELLÍN (CT),5001000,ARMA DE FUEGO,10/09/2015,MASCULINO,ADULTOS,2
ANTIOQUIA,SEGOVIA,5736000,ARMA DE FUEGO,10/09/2015,MASCULINO,ADULTOS,1
ANTIOQUIA,VALDIVIA,5854000,ARMA DE FUEGO,10/09/2015,MASCULINO,ADULTOS,1
ATLÁNTICO,BARRANQUILLA (CT),8001000,ARMA DE FUEGO,10/09/2015,MASCULINO,ADOLESCENTES,1
ATLÁNTICO,SOLEDAD,8758000,ARMA DE FUEGO,10/09/2015,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,ARMA DE FUEGO,10/09/2015,MASCULINO,ADULTOS,2
CHOCÓ,QUIBDÓ (CT),27001000,ARMA DE FUEGO,10/09/2015,MASCULINO,ADULTOS,2
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,10/09/2015,MASCULINO,ADULTOS,2
CUNDINAMARCA,SOACHA,25754000,ARMA DE FUEGO,10/09/2015,MASCULINO,ADULTOS,1
HUILA,PITALITO,41551000,ARMA DE FUEGO,10/09/2015,FEMENINO,ADULTOS,1
MAGDALENA,SANTA MARTA (CT),47001000,ARMA DE FUEGO,10/09/2015,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,CHITAGÁ,54174000,ARMA DE FUEGO,10/09/2015,MASCULINO,ADULTOS,1
RISARALDA,PEREIRA (CT),66001000,ARMA DE FUEGO,10/09/2015,MASCULINO,ADULTOS,2
VALLE,CALI (CT),76001000,ARMA DE FUEGO,10/09/2015,MASCULINO,ADULTOS,4
VALLE,PALMIRA,76520000,ARMA DE FUEGO,10/09/2015,MASCULINO,ADULTOS,1
VALLE,TULUÁ,76834000,ARMA DE FUEGO,10/09/2015,MASCULINO,ADULTOS,1
CHOCÓ,QUIBDÓ (CT),27001000,CONTUNDENTES,10/09/2015,FEMENINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CONTUNDENTES,10/09/2015,MASCULINO,ADULTOS,1
ANTIOQUIA,COPACABANA,5212000,ARMA BLANCA / CORTOPUNZANTE,11/09/2015,MASCULINO,ADULTOS,1
ANTIOQUIA,PUERTO NARE,5585000,ARMA BLANCA / CORTOPUNZANTE,11/09/2015,MASCULINO,ADULTOS,1
CHOCÓ,ACANDÍ,27006000,ARMA BLANCA / CORTOPUNZANTE,11/09/2015,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,11/09/2015,MASCULINO,ADOLESCENTES,2
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,11/09/2015,MASCULINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,ARMA BLANCA / CORTOPUNZANTE,11/09/2015,MASCULINO,ADULTOS,2
VALLE,CALI (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,11/09/2015,MASCULINO,ADULTOS,2
ANTIOQUIA,CISNEROS,5190000,ARMA DE FUEGO,11/09/2015,MASCULINO,ADULTOS,1
ATLÁNTICO,BARRANQUILLA (CT),8001000,ARMA DE FUEGO,11/09/2015,MASCULINO,ADULTOS,1
ATLÁNTICO,SOLEDAD,8758000,ARMA DE FUEGO,11/09/2015,MASCULINO,ADULTOS,1
BOLÍVAR,SAN PABLO,13670000,ARMA DE FUEGO,11/09/2015,MASCULINO,ADULTOS,1
META,VILLAVICENCIO (CT),50001000,ARMA DE FUEGO,11/09/2015,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA DE FUEGO,11/09/2015,MASCULINO,ADULTOS,2
QUINDÍO,CIRCASIA,63190000,ARMA DE FUEGO,11/09/2015,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,11/09/2015,FEMENINO,ADULTOS,2
VALLE,CALI (CT),76001000,ARMA DE FUEGO,11/09/2015,MASCULINO,ADOLESCENTES,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,11/09/2015,MASCULINO,ADULTOS,1
VALLE,EL CERRITO,76248000,ARMA DE FUEGO,11/09/2015,MASCULINO,ADULTOS,1
VALLE,JAMUNDÍ,76364000,ARMA DE FUEGO,11/09/2015,MASCULINO,ADULTOS,1
VALLE,PALMIRA,76520000,ARMA DE FUEGO,11/09/2015,MASCULINO,ADULTOS,2
VALLE,YUMBO,76892000,ARMA DE FUEGO,11/09/2015,MASCULINO,ADULTOS,1
CESAR,AGUACHICA,20011000,CONTUNDENTES,11/09/2015,FEMENINO,ADULTOS,1
CÓRDOBA,MONTERÍA (CT),23001000,CONTUNDENTES,11/09/2015,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CONTUNDENTES,11/09/2015,MASCULINO,ADULTOS,1
ANTIOQUIA,ENTRERRIOS,5264000,ARMA BLANCA / CORTOPUNZANTE,12/09/2015,MASCULINO,ADULTOS,1
BOYACÁ,TASCO,15790000,ARMA BLANCA / CORTOPUNZANTE,12/09/2015,MASCULINO,ADULTOS,1
CASANARE,PORE,85263000,ARMA BLANCA / CORTOPUNZANTE,12/09/2015,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,12/09/2015,MASCULINO,ADULTOS,2
ANTIOQUIA,BELLO,5088000,ARMA DE FUEGO,12/09/2015,MASCULINO,ADULTOS,1
ANTIOQUIA,SAN LUIS,5660000,ARMA DE FUEGO,12/09/2015,MASCULINO,ADULTOS,1
ARAUCA,ARAUQUITA,81065000,ARMA DE FUEGO,12/09/2015,MASCULINO,ADULTOS,2
BOLÍVAR,MARÍA LA BAJA,13442000,ARMA DE FUEGO,12/09/2015,MASCULINO,ADULTOS,1
CAQUETÁ,FLORENCIA (CT),18001000,ARMA DE FUEGO,12/09/2015,MASCULINO,ADULTOS,1
CAUCA,BALBOA,19075000,ARMA DE FUEGO,12/09/2015,FEMENINO,ADULTOS,1
CAUCA,BUENOS AIRES,19110000,ARMA DE FUEGO,12/09/2015,MASCULINO,ADULTOS,1
CAUCA,PATÍA,19532000,ARMA DE FUEGO,12/09/2015,FEMENINO,ADULTOS,1
CESAR,VALLEDUPAR (CT),20001000,ARMA DE FUEGO,12/09/2015,MASCULINO,ADOLESCENTES,1
CHOCÓ,ISTMINA,27361000,ARMA DE FUEGO,12/09/2015,MASCULINO,ADULTOS,1
CÓRDOBA,MONTELÍBANO,23466000,ARMA DE FUEGO,12/09/2015,MASCULINO,ADULTOS,1
CÓRDOBA,MONTERÍA (CT),23001000,ARMA DE FUEGO,12/09/2015,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,12/09/2015,MASCULINO,ADULTOS,1
GUAJIRA,MAICAO,44430000,ARMA DE FUEGO,12/09/2015,MASCULINO,ADULTOS,1
NARIÑO,SAN PABLO,52693000,ARMA DE FUEGO,12/09/2015,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),70001000,ARMA DE FUEGO,12/09/2015,MASCULINO,ADULTOS,1
VALLE,PALMIRA,76520000,ARMA DE FUEGO,12/09/2015,FEMENINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CONTUNDENTES,12/09/2015,MASCULINO,MENORES,1
NARIÑO,PASTO (CT),52001000,CUERDA/SOGA/CADENA,12/09/2015,MASCULINO,ADULTOS,1
ANTIOQUIA,BRICEÑO,5107000,ARMA BLANCA / CORTOPUNZANTE,13/09/2015,MASCULINO,ADULTOS,1
ANTIOQUIA,COPACABANA,5212000,ARMA BLANCA / CORTOPUNZANTE,13/09/2015,MASCULINO,ADULTOS,1
ANTIOQUIA,TURBO,5837000,ARMA BLANCA / CORTOPUNZANTE,13/09/2015,MASCULINO,ADULTOS,1
CALDAS,SAMANÁ,17662000,ARMA BLANCA / CORTOPUNZANTE,13/09/2015,MASCULINO,ADULTOS,1
